ENTREZ.ID	GENE.NAME	DEGREE	SR_UP	SR_DOWN
11336	EXOC3	3	0.667795038431726	0.668021349216647
11344	TWF2	3	0.66772583196808	0.66803012479786
165215	FAM171B	2	0.6678075585126	0.668025802108692
22908	SACM1L	8	0.667537717421005	0.668024009985775
25793	FBXO7	120	0.667146415073453	0.667499854656279
25932	CLIC4	3	0.667863635252436	0.668011073305598
26229	B3GAT3	2	0.667835011213586	0.668021988369
26470	SEZ6L2	1	0.6679213974772	0.668017432928576
26575	RGS17	10	0.667373566892495	0.6680326135732
27161	AGO2	11	0.667397017078854	0.668029340890129
29968	PSAT1	1	0.667856175936749	0.66802832443477
30844	EHD4	2	0.667767660672203	0.668032400467704
30846	EHD2	3	0.667817488106412	0.668018986985983
3981	LIG4	59	0.666396661640311	0.667908931392195
4706	NDUFAB1	8	0.667389658393982	0.668045029581942
51218	GLRX5	4	0.667757639130748	0.668021552659137
5214	PFKP	7	0.667717688507427	0.668003774591792
54413	NLGN3	29	0.666743322624128	0.668018003505196
54732	TMED9	4	0.66759524987026	0.668044495625885
55161	TMEM33	3	0.667787089115177	0.668022520705406
55737	VPS35	8	0.667323957581574	0.668057998757
55738	ARFGAP1	20	0.667310525338978	0.667979106103527
56681	SAR1A	21	0.667221687196899	0.667983434022298
57118	CAMK1D	6	0.667586518640744	0.668035758302927
6167	RPL37	5	0.667643072522715	0.668030621784175
65982	ZSCAN18	3	0.667743053786882	0.668027883189208
81839	VANGL1	15	0.667571766152181	0.66798064021709
84172	POLR1B	8	0.667566823618374	0.668019115875485
84867	PTPN5	8	0.667430936837638	0.668037821035636
85458	DIXDC1	5	0.667688187549644	0.668022736511996
10180	RBM6	5	0.667704802235924	0.668019121329474
10319	LAMC3	10	0.667258126486409	0.668052492885204
10730	YME1L1	6	0.667719893254055	0.668010820633171
11151	CORO1A	5	0.667651906081018	0.668032179204372
373156	GSTK1	5	0.667675781922112	0.668024172095715
51715	RAB23	4	0.667895099026495	0.668000606122265
55157	DARS2	9	0.667466789764114	0.668027826549414
146223	CMTM4	9	0.667329878116178	0.668056098641301
27339	PRPF19	10	0.667538273757239	0.668009337831633
11224	RPL35	5	0.66768456993966	0.668022533595582
53335	BCL11A	5	0.667741178485461	0.66801465574826
847	CAT	36	0.666270209713064	0.668077093921375
37	ACADVL	5	0.667695820382934	0.668021007629301
103	ADAR	4	0.667697081274495	0.668027979483757
2710	GK	7	0.667439289813569	0.66805210800758
3718	JAK3	4	0.667654766664575	0.668033112858186
4794	NFKBIE	3	0.667761060079358	0.668025105846091
636	BICD1	130	0.668236562928832	0.667243983678518
5830	PEX5	27	0.667273209570058	0.667940657454132
722	C4BPA	3	0.667725710427048	0.668030109250819
712	C1QA	9	0.667548967801346	0.668016410706571
10891	PPARGC1A	5	0.667736850003803	0.668014738983042
10959	TMED2	6	0.667641037784224	0.668021961847686
1374	CPT1A	2	0.667836763617408	0.668021630786701
2268	FGR	7	0.667743513999464	0.66799971612335
2548	GAA	6	0.667609535220188	0.668025255960367
2778	GNAS	9	0.667510993036602	0.668023662962669
3033	HADH	3	0.667848319655706	0.66801320153692
3304	HSPA1B	9	0.667655338651261	0.667999491532457
3313	HSPA9	18	0.667195096914013	0.668017108342729
338	APOB	7	0.667540454691749	0.668031253924231
3418	IDH2	2	0.667831781228673	0.66802302308502
4519	CYTB	2	0.667885282833999	0.668015487504031
4535	ND1	6	0.667540739811684	0.668042599650535
4736	RPL10A	12	0.667414654740291	0.668014174012843
654364	NME1-NME2	7	0.667518633307429	0.668031042069721
4924	NUCB1	8	0.667482596278023	0.668029741226703
5447	POR	7	0.667732682643547	0.668002610443864
5565	PRKAB2	34	0.667311029989962	0.667890842720401
6128	RPL6	13	0.667347530808252	0.668024388405007
6203	RPS9	7	0.667605124911549	0.668021333299661
6135	RPL11	13	0.667428236149067	0.668004381021487
6235	RPS29	3	0.667739826849795	0.668028303238748
6648	SOD2	5	0.667552891905543	0.668041890944738
7018	TF	12	0.667293018262057	0.668035829979396
7430	EZR	119	0.667474005890896	0.667420729068775
7965	AIMP2	33	0.667070414249279	0.667931744147664
9667	SAFB2	9	0.667545850092105	0.668015780279975
9961	MVP	21	0.667216889739262	0.667986838352621
10061	ABCF2	4	0.66774889923077	0.668019612605285
10240	MRPS31	8	0.667741035414732	0.667993690996571
10247	RIDA	3	0.66771674310963	0.668031718303073
10295	BCKDK	7	0.667678985627383	0.66800863186046
10498	CARM1	13	0.667472847758468	0.667997445205771
10541	ANP32B	12	0.667615270225168	0.667984997917757
10960	LMAN2	1	0.667909053154452	0.668019089189448
10970	CKAP4	20	0.667501644118025	0.667966547905873
10972	TMED10	4	0.667632495723288	0.668042557550888
10999	SLC27A4	1	0.667903206168313	0.668019896702843
11080	DNAJB4	4	0.667628945972251	0.668037973236857
11197	WIF1	2	0.667773032497125	0.668031665494307
11273	ATXN2L	1	0.667887850917929	0.668022133818597
11334	TUSC2	1	0.667909053154452	0.668019089189448
2040	STOM	27	0.667013253572258	0.667984827104153
2157	F8	5	0.667641241004042	0.668028032410153
23131	GPATCH8	8	0.667668678920182	0.66800368805877
23243	ANKRD28	48	0.667199111417537	0.667824155465746
23530	NNT	6	0.667788805414169	0.668000591478216
23637	RABGAP1	5	0.667663841047452	0.668024589011248
23644	EDC4	1	0.66789663283366	0.668020829668908
25777	SUN2	6	0.66754063972923	0.66803526952394
26873	OPLAH	2	0.667782922525077	0.668029840094964
27165	GLS2	2	0.667773497386713	0.668031867448786
55753	OGDHL	2	0.667890041355302	0.668014548004073
56904	SH3GLB2	18	0.66746587288032	0.66796660395961
57568	SIPA1L2	12	0.667676962770372	0.667975961419972
59343	SENP2	13	0.667353591330583	0.668015777856928
131474	CHCHD4	5	0.667756055077838	0.668012299246146
283820	NOMO2	5	0.667813476116755	0.668004155321667
51284	TLR7	6	0.667627707394079	0.668023476138252
254427	PROSER2	3	0.66774758918854	0.668027230482766
39	ACAT2	2	0.667860095693639	0.668018600294639
6232	RPS27	13	0.667314588363555	0.66802384863094
7295	TXN	18	0.66755240968884	0.667954769867054
8050	PDHX	8	0.66761347280216	0.668012407612078
8029	CUBN	2	0.66786737482543	0.66801761814078
51719	CAB39	8	0.667457599604052	0.668035537083013
23550	PSD4	2	0.667872266393196	0.668017247856216
6723	SRM	1	0.667927848435488	0.668016585984351
5579	PRKCB	40	0.667490904882515	0.667828251938544
1630	DCC	12	0.667283736863669	0.668036446132744
5192	PEX10	3	0.667776658518334	0.668023108208913
6737	TRIM21	21	0.667238514213038	0.667981319582814
130507	UBR3	1	0.667891496338157	0.668021582878888
27130	INVS	2	0.667839925787699	0.668021185533409
51693	TRAPPC2L	9	0.667351394404864	0.668045230926223
338699	ANKRD42	3	0.667859327567654	0.668011650520515
388135	INSYN1	7	0.66764631414341	0.6680127814707
23309	SIN3B	3	0.667792875813389	0.668022162060432
23293	SMG6	2	0.667822042205577	0.668024086049113
58494	JAM2	5	0.667658656997747	0.668026018689556
152404	IGSF11	1	0.667863894369486	0.668026404484503
83700	JAM3	6	0.667833516667541	0.667996244189464
257194	NEGR1	3	0.667632406431491	0.668050943587456
4045	LSAMP	3	0.667701240928287	0.668035701670022
5818	NECTIN1	9	0.667742921478748	0.667988002866632
50863	NTM	7	0.667423295580889	0.668049027531875
57019	CIAPIN1	4	0.66776642257996	0.668018241504008
6844	VAMP2	22	0.667501625785512	0.667938360667637
10092	ARPC5	4	0.667677130298041	0.668031162471639
1778	DYNC1H1	22	0.667867105306834	0.667885032504097
10439	OLFM1	4	0.667810156565147	0.668011375265332
1465	CSRP1	4	0.667786654311916	0.668016668179928
5537	PPP6C	9	0.667501583327161	0.668019626709567
10945	KDELR1	10	0.667485395123211	0.668016082411809
55636	CHD7	3	0.667763009529292	0.66802549563297
9958	USP15	22	0.667254926984025	0.667972014163974
8237	USP11	13	0.667422651390057	0.668006261508736
4637	MYL6	6	0.667724520697963	0.668009195333039
3014	H2AX	28	0.667469053461247	0.667901624751818
9647	PPM1F	11	0.667492596341272	0.668008328286701
7145	TNS1	8	0.667607261163241	0.668012293843153
3632	INPP5A	4	0.667666459207206	0.668036681620253
5532	PPP3CB	8	0.667628666818693	0.668010435657249
5534	PPP3R1	9	0.667395994429327	0.668037203373282
205	AK4	4	0.667773524095465	0.668017309972781
301	ANXA1	19	0.667727657700419	0.66792457813758
307	ANXA4	2	0.667791974006411	0.668028397568441
1302	COL11A2	4	0.667742933228586	0.668020431906322
221184	CPNE2	13	0.667355755741805	0.668015455157516
2132	EXT2	3	0.667767874660739	0.668024615006546
2244	FGB	6	0.667623109797487	0.668025081254466
3032	HADHB	8	0.667659775986389	0.668005639502899
23646	PLD3	9	0.667758676940263	0.667985860520082
10381	TUBB3	18	0.667640500137355	0.667942982338604
1397	CRIP2	4	0.667654406381531	0.668034101741968
3301	DNAJA1	11	0.667560220827557	0.668002182824614
1428	CRYM	2	0.667837382521625	0.668021882482446
79020	C7orf25	13	0.667299798743009	0.668028048539202
6166	RPL36AL	3	0.667846293940754	0.668013903459388
10423	CDIPT	12	0.667392194883163	0.668016476660636
55349	CHDH	1	0.667883614948972	0.6680227952178
154661	RUNDC3B	3	0.667698347061514	0.668036312921826
1455	CSNK1G2	4	0.667740838783114	0.668023598636675
10120	ACTR1B	7	0.667739051730161	0.668000157244538
118	ADD1	11	0.667837148082599	0.667961197663822
11004	KIF2C	7	0.667792263208052	0.667993168455942
1291	COL6A1	2	0.667787788747563	0.668029013253367
23317	DNAJC13	5	0.667723289217437	0.66801642692213
11253	MAN1B1	1	0.667909053154452	0.668019089189448
2745	GLRX	2	0.667731325361094	0.668041015361478
126374	WTIP	4	0.667732637526333	0.668022339453118
23205	ACSBG1	1	0.667936550428783	0.668015457341615
11033	ADAP1	9	0.667610323358999	0.668006107782726
1622	DBI	7	0.66756965519618	0.668025288416627
11258	DCTN3	8	0.667741867511544	0.667993214408048
22820	COPG1	10	0.667468104927756	0.668019177175502
3155	HMGCL	5	0.667623468991905	0.668030496401593
282991	BLOC1S2	11	0.667436593120297	0.66801862136501
1152	CKB	8	0.667736074075075	0.667994309394591
3611	ILK	12	0.667485860935283	0.668004722738289
3628	INPP1	3	0.667803436323944	0.668019200773161
64837	KLC2	9	0.667577692308944	0.668010635293534
3792	KEL	3	0.667804227847332	0.668020691755049
2823	GPM6A	2	0.667819243603821	0.668024799390029
10857	PGRMC1	9	0.667525950556251	0.668018115306624
1211	CLTA	6	0.667587385158096	0.668031624222212
79137	RETREG2	2	0.66783777304267	0.668021486000074
79567	RIPOR1	2	0.667867212011853	0.668017619914349
5909	RAP1GAP	8	0.667516884501908	0.668025840653919
5606	MAP2K3	22	0.667373259644321	0.667954230598134
4726	NDUFS6	11	0.66764922511298	0.667987409580806
6885	MAP3K7	21	0.667226830675751	0.667984743579909
440193	CCDC88C	6	0.667761515929094	0.668004147723516
10939	AFG3L2	11	0.667741701900678	0.667973650629464
23224	SYNE2	19	0.667465287908302	0.667959567337674
4232	MEST	9	0.667470942882454	0.668024508628031
22920	KIFAP3	14	0.667367268513781	0.668006301589328
5297	PI4KA	5	0.667829503071005	0.66800295142205
4695	NDUFA2	3	0.667815347099549	0.668019244790767
127281	PRXL2B	3	0.667723493551409	0.66803078156628
23589	CARHSP1	6	0.667717154212306	0.668010190891443
4650	MYO9B	7	0.66756034201386	0.668026058828429
23258	DENND5A	3	0.667787576453945	0.668021301002458
3280	HES1	8	0.667540302937282	0.668021607812695
10890	RAB10	11	0.667365913997227	0.668034019226666
5162	PDHB	9	0.667559652479525	0.668012295629517
51109	RDH11	2	0.667769592246225	0.668032071150825
22980	TCF25	5	0.667702007151463	0.668019681905763
58525	WIZ	8	0.667761972984939	0.667991132606486
51617	NSG2	4	0.667608849667651	0.66804140272761
10575	CCT4	11	0.667322210668262	0.668033834823066
522	ATP5PF	16	0.66759431080794	0.667961240266412
871	SERPINH1	15	0.667333298597379	0.668011678541446
129285	PPP1R21	5	0.667745051360994	0.668013117760175
22870	PPP6R1	20	0.667114049846027	0.668009387316753
53358	SHC3	20	0.66743889991583	0.667957999791547
116987	AGAP1	5	0.667759826263258	0.668011639566338
523	ATP6V1A	7	0.667606320955356	0.668020207500975
1974	EIF4A2	5	0.667790309742105	0.66800777170319
3692	EIF6	23	0.667195794504247	0.667976747290356
221037	JMJD1C	9	0.667717286281401	0.667991161560053
23046	KIF21B	5	0.667695273712572	0.668020189107108
55558	PLXNA3	4	0.667747394116816	0.668019777013938
5531	PPP4C	6	0.667641881275114	0.66802063564385
6187	RPS2	11	0.667559150380466	0.667998956694057
23137	SMC5	5	0.667813789165277	0.668003889197164
6642	SNX1	22	0.66708877073847	0.667999204009702
57418	WDR18	6	0.667723578529041	0.668009908836655
1501	CTNND2	10	0.66748472163257	0.668016704863056
10426	TUBGCP3	5	0.667661016042701	0.668025742575501
54914	FOCAD	1	0.66790962957563	0.668019010518494
7311	UBA52	31	0.667360042800728	0.667902520477345
51440	HPCAL4	5	0.667506429012456	0.668054715869558
5153	PDE1B	1	0.667908463871486	0.668019169776618
7267	TTC3	9	0.667601464890867	0.668006344236011
5630	PRPH	20	0.667599219539305	0.667932927727192
2768	GNA12	7	0.667708484844023	0.668004624322621
814	CAMK4	6	0.667624577056805	0.668024412566704
151742	PPM1L	3	0.667748278726752	0.668026728026162
989	SEPTIN7	18	0.66746715300521	0.667971364470377
29110	TBK1	27	0.667545193866806	0.66790097396191
23109	DDN	7	0.667528918412943	0.668029463666086
3963	LGALS7	3	0.667755992007059	0.668027687746332
1977	EIF4E	5	0.667660917320881	0.668025449824459
10528	NOP56	5	0.667730436962572	0.668015518645589
1108	CHD4	16	0.667525286726098	0.66797189171149
10250	SRRM1	6	0.667869770057912	0.667989883066191
10923	SUB1	4	0.66785689149503	0.66800510444942
11168	PSIP1	9	0.667698485886557	0.668000191647856
11333	PDAP1	4	0.66786550620067	0.668004031377628
10270	AKAP8	4	0.66776164242446	0.668019123874512
51100	SH3GLB1	19	0.667106233326778	0.668017709748471
8301	PICALM	14	0.66731793950548	0.668013804276931
8291	DYSF	27	0.666921779784084	0.668002181447559
7840	ALMS1	16	0.667732736753549	0.667941074754479
154796	AMOT	49	0.667378162179233	0.667791986152827
22852	ANKRD26	14	0.667838856741289	0.667941673808679
178	AGL	1	0.66790661275741	0.668019424029806
23111	SPART	13	0.667422913894279	0.668004472158759
5927	KDM5A	1	0.667885104488838	0.668022559748425
11198	SUPT16H	9	0.667735080366797	0.667987809315197
26973	CHORDC1	5	0.667727852764086	0.668015497043956
6872	TAF1	17	0.667413012906243	0.667983139447603
23348	DOCK9	8	0.667676734948047	0.668003116035342
8165	AKAP1	16	0.667600054498635	0.667959509094282
1293	COL6A3	1	0.667898436137914	0.668020570630443
1665	DHX15	7	0.667613365962484	0.668018755961525
23196	FAM120A	3	0.667758540440779	0.668025952644891
10933	MORF4L1	25	0.667241350729444	0.667962114504529
4621	MYH3	4	0.667684409507412	0.668029339737956
27031	NPHP3	1	0.667898436137914	0.668020570630443
129446	XIRP2	7	0.667654310938881	0.668012844500999
2027	ENO3	8	0.667420821315856	0.668040958935533
5962	RDX	11	0.667321811652955	0.668035326985761
5837	PYGM	15	0.667288146569166	0.668014847685945
23122	CLASP2	9	0.667692194354515	0.667993872062406
2631	NIPSNAP2	5	0.667751591820192	0.668012472421197
474383	F8A2	1	0.667890336573013	0.668021756526778
83737	ITCH	22	0.667471488997941	0.667939514316646
644150	WIPF3	1	0.667907244325414	0.668019337089696
64101	LRRC4	2	0.667740558436137	0.668038252287762
22854	NTNG1	3	0.66765435951392	0.668044545553158
57689	LRRC4C	3	0.66766359026484	0.668041782392428
8522	GAS7	6	0.66762015799441	0.668023587787655
11130	ZWINT	7	0.667633282978995	0.668015537884167
84629	TNRC18	2	0.667832341489196	0.668022231448527
51735	RAPGEF6	7	0.667753427088001	0.667999752402556
5783	PTPN13	14	0.66738299838792	0.668006006937279
128866	CHMP4B	14	0.667278740099759	0.668021278362486
7094	TLN1	11	0.667607651621153	0.667992200952075
10979	FERMT2	18	0.667611719440256	0.66795560421438
152485	ZNF827	3	0.667866617674536	0.668010682740678
1181	CLCN2	14	0.667578347121392	0.667975484874272
5327	PLAT	1	0.667911287002926	0.668018785142501
55243	KIRREL1	6	0.667857666586425	0.667991960259783
58517	RBM25	8	0.667609296136295	0.668015008973352
23451	SF3B1	10	0.667668974741979	0.667991385125468
3188	HNRNPH2	12	0.667376019934587	0.668020445381998
6428	SRSF3	17	0.667437388225031	0.667977974639471
23524	SRRM2	8	0.667666788409121	0.668006370855227
10594	PRPF8	13	0.667267060120583	0.668030033258352
4236	MFAP1	28	0.667744068688376	0.66786410056837
9984	THOC1	5	0.667708831544795	0.668018049439861
57805	CCAR2	7	0.667585239462814	0.66802133793941
1660	DHX9	15	0.667342102357604	0.66800917361726
55082	ARGLU1	5	0.667773179660643	0.668009634832752
9532	BAG2	29	0.667226425576289	0.667936172680371
3187	HNRNPH1	15	0.667395277322774	0.667994134244034
9444	QKI	15	0.667393818663391	0.667996592307294
81892	SLIRP	10	0.667697662147788	0.667987474259339
6386	SDCBP	109	0.667979277037963	0.667383721630417
2744	GLS	10	0.667675270701592	0.667989887220284
5519	PPP2R1B	5	0.667624806438399	0.668030405444385
5529	PPP2R5E	9	0.667534796629978	0.668016409236886
112755	STX1B	17	0.667150180149679	0.668019436874467
56254	RNF20	21	0.66739749021131	0.667958167575893
23011	RAB21	9	0.667770827391814	0.667983544735128
91010	FMNL3	7	0.667622675126522	0.668016892547181
54585	LZTFL1	7	0.667688498797134	0.66801013571836
117177	RAB3IP	16	0.667284947106807	0.66800606434993
816	CAMK2B	26	0.667084180470966	0.667976624211846
23047	PDS5B	3	0.667816320596693	0.668017661815548
2560	GABRB1	6	0.667541395580828	0.668036335000286
2562	GABRB3	3	0.667753435437129	0.668026421183857
714	C1QC	3	0.66771216070374	0.668033997118686
9229	DLGAP1	20	0.667593266359449	0.667934447296524
3964	LGALS8	5	0.667620804484605	0.668032713151664
8659	ALDH4A1	1	0.66794388008187	0.668014515842636
9788	MTSS1	1	0.667928414776824	0.668016512092138
9493	KIF23	10	0.667578261121119	0.668005390392979
2665	GDI2	5	0.667652699199982	0.668026366451361
79705	LRRK1	22	0.667029247376462	0.668011718041937
57506	MAVS	17	0.667468575148321	0.667973605485369
10768	AHCYL1	13	0.667670637563738	0.667972362779481
22826	DNAJC8	6	0.667865892911756	0.667990619992229
1656	DDX6	39	0.66734011756915	0.667855994793343
2257	FGF12	10	0.667496306203128	0.668017060287238
6434	TRA2B	15	0.667479219533766	0.667983697590867
64963	MRPS11	3	0.667901654958596	0.668006173956874
6432	SRSF7	7	0.667785051862255	0.66799460276325
55421	NCBP3	5	0.667737465954798	0.668014484061916
167691	LCA5	35	0.667307120332918	0.667884240186606
55832	CAND1	8	0.667595468099764	0.6680147851801
25901	CCDC28A	4	0.667739869123925	0.668022017658112
115704	EVI5L	5	0.667676716025769	0.66802304962145
64783	RBM15	9	0.667663847821293	0.667997140414064
