entA	entB	We
7251	51079	1
7251	51386	1
7251	64943	1
7251	23295	1
7251	55823	1
7251	25930	1
7251	283234	1
7251	3801	1
7251	254122	1
7251	56904	1
7251	11130	1
7251	9444	1
7251	8826	1
7251	6794	1
7251	54828	1
7251	9666	1
7251	3881	1
7251	79720	1
7251	3860	1
7251	3885	1
7251	3868	1
7251	3886	1
7251	9119	1
7251	9260	1
7251	51028	1
7251	90678	1
7251	85365	1
7251	84962	1
7251	80128	1
7251	8495	1
7251	63976	1
7251	8760	1
9146	4214	1
9146	1213	1
9146	9001	1
9146	4747	1
9146	23327	1
9146	29978	1
9146	2801	1
9146	324	1
9146	23647	1
9146	55048	1
9146	56893	1
9146	27043	1
9146	50861	1
9146	23265	1
9146	3866	1
9146	149371	1
9146	3880	1
9146	10152	1
9146	10919	1
9146	541468	1
9146	3853	1
9146	57596	1
9146	3875	1
9146	23636	1
9146	54906	1
9146	8027	1
9146	10640	1
9146	7158	1
9146	64753	1
9146	4716	1
9146	5692	1
9146	282974	1
9146	6293	1
9146	636	1
9146	7430	1
9146	3927	1
9146	23201	1
9146	125115	1
9146	3881	1
9146	159989	1
9146	79720	1
9146	3860	1
9146	9500	1
9146	55917	1
9146	553115	1
9146	9832	1
9146	192666	1
9146	89	1
9146	54785	1
9146	3885	1
9146	342574	1
9146	3868	1
9146	51350	1
9146	3299	1
9146	3886	1
9146	3892	1
9146	3888	1
9146	9119	1
9146	8689	1
9146	81	1
9146	401647	1
9146	3861	1
9146	79711	1
9146	26515	1
9146	55833	1
9146	23177	1
9146	8665	1
9146	25852	1
9146	26027	1
9146	80331	1
9146	1130	1
9146	23500	1
9146	9851	1
9146	3916	1
9146	51651	1
55666	4214	1
55666	1639	1
55666	7415	1
55666	4000	1
55666	821	1
55666	112936	1
55666	145508	1
667	4747	1
667	324	1
667	70	1
667	2932	1
667	1639	1
667	26060	1
667	23392	1
667	55914	1
667	5062	1
667	23043	1
667	26146	1
667	55763	1
667	4606	1
667	6812	1
667	3691	1
667	22919	1
667	5565	1
667	6128	1
667	7430	1
667	5630	1
667	10979	1
667	9367	1
667	6741	1
667	477	1
667	9467	1
667	4744	1
667	56993	1
667	3916	1
667	9804	1
667	988	1
9135	164	1
9135	6453	1
9135	22938	1
9135	5867	1
9135	79577	1
9135	10152	1
9135	23392	1
9135	6733	1
9135	26575	1
9135	7430	1
9135	7965	1
9135	51693	1
9135	27342	1
9135	115948	1
9135	5129	1
9135	5318	1
9135	27430	1
9135	8481	1
9135	53916	1
9135	30811	1
9135	7871	1
9135	8766	1
164	1213	1
164	1174	1
164	7415	1
164	162	1
164	6855	1
164	11276	1
164	79870	1
4214	29924	1
4214	146691	1
4214	5594	1
4214	3190	1
4214	5601	1
4214	78987	1
4214	3092	1
4214	26060	1
4214	8027	1
4214	56850	1
4214	87	1
4214	7874	1
4214	4155	1
4214	10049	1
4214	5599	1
4214	8314	1
4214	5595	1
4214	7321	1
4214	7322	1
4214	7323	1
4214	3093	1
4214	7335	1
4214	5710	1
4214	23111	1
4214	10767	1
4214	3305	1
4214	3300	1
4214	4957	1
4214	84959	1
4214	8689	1
4214	55364	1
4214	23197	1
4214	51377	1
4214	6416	1
4214	9101	1
4214	23373	1
4214	57646	1
4214	64793	1
4214	79874	1
4214	79092	1
4214	79870	1
4216	9463	1
4216	998	1
4216	2932	1
4216	6230	1
4216	5599	1
4216	5604	1
4216	11064	1
4216	5606	1
4216	7175	1
4216	5603	1
4216	6416	1
10598	3326	1
10598	2130	1
10598	8349	1
375	1937	1
375	50807	1
375	23647	1
375	11316	1
375	4893	1
375	51729	1
375	1315	1
375	9266	1
375	51361	1
375	3845	1
375	116986	1
375	55738	1
375	10945	1
375	116987	1
375	23431	1
375	57584	1
375	9043	1
29924	161	1
29924	1400	1
29924	57562	1
29924	6453	1
29924	8301	1
161	1213	1
161	163	1
161	6453	1
161	4646	1
161	6197	1
161	6195	1
161	54413	1
161	1175	1
161	6712	1
161	8867	1
5063	998	1
5063	5879	1
5063	4646	1
5063	8874	1
5063	57381	1
7454	10188	1
7454	5793	1
7454	5803	1
7454	5787	1
7454	5795	1
7454	1856	1
7454	998	1
7454	2534	1
7454	51429	1
7454	10094	1
7454	8440	1
7454	3055	1
7454	3843	1
7454	147179	1
7454	5903	1
7454	10636	1
7454	57381	1
65125	1213	1
65125	10987	1
65125	23327	1
65125	9943	1
65125	5575	1
65125	2037	1
65125	3312	1
65125	572	1
65125	4627	1
65125	10048	1
65125	6857	1
65125	8661	1
65125	171024	1
65125	55177	1
65125	5604	1
65125	5339	1
65125	4509	1
65125	3097	1
65125	6744	1
65125	23108	1
65125	64926	1
65125	55835	1
65125	11346	1
65125	5214	1
65125	7145	1
65125	8567	1
65125	127833	1
65125	65268	1
65125	27327	1
65125	64397	1
65125	143425	1
65125	84258	1
65125	7812	1
65125	84952	1
43	10399	1
43	2023	1
43	3912	1
4130	1453	1
4130	3778	1
4130	388	1
4130	5339	1
4130	785	1
4915	3326	1
4915	5335	1
4915	10755	1
4915	8440	1
4915	1020	1
4915	162	1
4915	53358	1
4915	10818	1
4915	6272	1
4915	7345	1
4915	57537	1
23095	10755	1
23095	1915	1
23095	22981	1
23095	9223	1
23095	51361	1
23095	11315	1
23095	2332	1
23095	8291	1
23095	84376	1
23095	5236	1
23095	11261	1
23095	90627	1
8887	81631	1
8887	7314	1
8887	4646	1
8887	79735	1
8887	11345	1
8887	11034	1
8887	23710	1
8887	55885	1
8887	25959	1
8887	7311	1
8887	51100	1
8887	3964	1
8887	23201	1
8887	143884	1
8887	22931	1
8887	5887	1
8887	64786	1
8887	91156	1
8887	64343	1
8887	90627	1
8887	9747	1
10376	5792	1
10376	2	1
10376	6733	1
10376	10381	1
10376	7846	1
10376	8450	1
10376	90627	1
2036	3708	1
2036	5786	1
2036	3315	1
2036	4893	1
2036	3845	1
2036	116986	1
2036	6733	1
2036	2332	1
2036	7430	1
2036	4926	1
2036	3916	1
2036	90627	1
3708	9001	1
3708	5339	1
3708	10105	1
3708	3313	1
3708	767	1
3708	7223	1
3708	7416	1
3708	90627	1
3326	4217	1
3326	2051	1
3326	10188	1
3326	11059	1
3326	2324	1
3326	5536	1
3326	3315	1
3326	3716	1
3326	2534	1
3326	5747	1
3326	4067	1
3326	2261	1
3326	10273	1
3326	2771	1
3326	157285	1
3326	10681	1
3326	23450	1
3326	6197	1
3326	6195	1
3326	4591	1
3326	22954	1
3326	1781	1
3326	1454	1
3326	5586	1
3326	4137	1
3326	2023	1
3326	5582	1
3326	26355	1
3326	3055	1
3326	208	1
3326	2043	1
3326	1969	1
3326	5590	1
3326	5218	1
3326	65266	1
3326	5588	1
3326	8454	1
3326	2242	1
3326	10963	1
3326	817	1
3326	11140	1
3326	2931	1
3326	50488	1
3326	5587	1
3326	6493	1
3326	23321	1
3326	5562	1
3326	9049	1
3326	5581	1
3326	10910	1
3326	2288	1
3326	5610	1
3326	1436	1
3326	6772	1
3326	2870	1
3326	56924	1
3326	282974	1
3326	4145	1
3326	10728	1
3326	5585	1
3326	4798	1
3326	1025	1
3326	1452	1
3326	5567	1
3326	5578	1
3326	5609	1
3326	25932	1
3326	27339	1
3326	2268	1
3326	5579	1
3326	6737	1
3326	3611	1
3326	22980	1
3326	814	1
3326	29110	1
3326	26973	1
3326	816	1
3326	10645	1
3326	147746	1
3326	2185	1
3326	26750	1
3326	23012	1
3326	166614	1
3326	2047	1
3326	283455	1
3326	140469	1
3326	26270	1
3326	26091	1
3326	3159	1
3326	317719	1
3326	10113	1
3326	27072	1
3326	5563	1
3326	8452	1
3326	57617	1
3326	6794	1
3326	23221	1
3326	200424	1
3326	10869	1
3326	2774	1
3326	23770	1
3326	7260	1
3326	192669	1
3326	4128	1
3326	122402	1
3326	26958	1
3326	7525	1
3326	4916	1
3326	5129	1
3326	55521	1
3326	9810	1
3326	8453	1
3326	93986	1
3326	9448	1
3326	9817	1
3326	818	1
3326	51347	1
3326	4882	1
3326	50809	1
3326	90678	1
3326	9064	1
3326	8451	1
3326	6196	1
3326	9870	1
3326	657	1
3326	8450	1
3326	57122	1
3326	8787	1
3326	5593	1
3326	90627	1
3326	7786	1
3326	6000	1
3326	7301	1
3326	91	1
3326	5613	1
3326	79176	1
3326	91754	1
3326	79012	1
3326	5583	1
3326	80216	1
3326	84254	1
3326	3645	1
3326	389840	1
3326	80028	1
3326	54938	1
3326	3742	1
3326	386617	1
3326	57626	1
3326	9628	1
576	50944	1
576	90627	1
5757	23390	1
5757	6418	1
5757	9817	1
28964	57562	1
28964	9001	1
28964	5305	1
28964	9815	1
28964	51593	1
28964	3163	1
28964	22981	1
28964	8497	1
28964	8541	1
28964	8874	1
28964	81565	1
28964	51361	1
28964	8499	1
28964	58533	1
28964	27445	1
28964	3692	1
28964	9459	1
28964	8500	1
51631	57562	1
51631	9001	1
51631	5764	1
51631	55729	1
51631	6261	1
51631	2932	1
51631	4905	1
51631	55755	1
51631	81631	1
51631	213	1
51631	546	1
51631	81565	1
51631	55763	1
51631	11140	1
51631	6733	1
51631	11064	1
51631	6744	1
51631	7965	1
51631	6432	1
51631	8481	1
51631	8618	1
51631	8087	1
51631	55037	1
51631	6840	1
51631	8682	1
51631	9706	1
1213	163	1
1213	6453	1
1213	5499	1
1213	408	1
1213	27131	1
1213	2534	1
1213	3312	1
1213	3092	1
1213	1639	1
1213	5566	1
1213	2033	1
1213	4952	1
1213	26146	1
1213	6714	1
1213	5501	1
1213	11064	1
1213	2332	1
1213	1211	1
1213	6885	1
1213	2185	1
1213	8481	1
1213	79598	1
1213	51566	1
1213	48	1
1400	355	1
1400	11100	1
1400	2801	1
1400	5216	1
1400	1936	1
1400	10399	1
1400	3336	1
1400	5050	1
1400	5717	1
1400	54622	1
1400	55755	1
1400	51726	1
1400	25843	1
1400	7083	1
1400	217	1
1400	55512	1
1400	3189	1
1400	10570	1
1400	8894	1
1400	57142	1
1400	7415	1
1400	6714	1
1400	23542	1
1400	310	1
1400	8888	1
1400	773	1
1400	2332	1
1400	1808	1
1400	120892	1
1400	7311	1
1400	3187	1
1400	1846	1
1400	26985	1
1400	8087	1
1400	1809	1
1400	4729	1
1400	7846	1
1400	6183	1
1400	80279	1
1400	8880	1
1937	1891	1
1937	23390	1
1937	5802	1
1937	5792	1
1937	998	1
1937	70	1
1937	5747	1
1937	2932	1
1937	1933	1
1937	1936	1
1937	10382	1
1937	51608	1
1937	11051	1
1937	5717	1
1937	55755	1
1937	6613	1
1937	3163	1
1937	11165	1
1937	78987	1
1937	2290	1
1937	3189	1
1937	3735	1
1937	6284	1
1937	8440	1
1937	55803	1
1937	10180	1
1937	23243	1
1937	10381	1
1937	8291	1
1937	10768	1
1937	11178	1
1937	3608	1
1937	9141	1
1937	6124	1
1937	3006	1
1937	55848	1
1937	9446	1
1937	6234	1
1937	84952	1
1937	833	1
57562	9001	1
57562	114928	1
57562	29117	1
57562	5499	1
57562	5802	1
57562	2261	1
57562	51608	1
57562	11051	1
57562	56992	1
57562	4905	1
57562	7276	1
57562	3163	1
57562	5601	1
57562	8575	1
57562	9638	1
57562	546	1
57562	2804	1
57562	57489	1
57562	5424	1
57562	8894	1
57562	27067	1
57562	5501	1
57562	81488	1
57562	5901	1
57562	7965	1
57562	79137	1
57562	3692	1
57562	8481	1
57562	8087	1
57562	5873	1
57562	9141	1
57562	9296	1
57562	9804	1
57562	9446	1
57562	79641	1
57562	8607	1
57562	9967	1
9001	114928	1
9001	29117	1
9001	9759	1
9001	5717	1
9001	55755	1
9001	3163	1
9001	4715	1
9001	6230	1
9001	9638	1
9001	10724	1
9001	4356	1
9001	25934	1
9001	5481	1
9001	5498	1
9001	64965	1
9001	6204	1
9001	6429	1
9001	1639	1
9001	11345	1
9001	10440	1
9001	79577	1
9001	127703	1
9001	5585	1
9001	5108	1
9001	79020	1
9001	64837	1
9001	54806	1
9001	5129	1
9001	152206	1
9001	4741	1
9001	23426	1
9001	8997	1
9001	9804	1
9001	9551	1
1891	2801	1
1891	6774	1
1891	5682	1
1891	1936	1
1891	5050	1
1891	6194	1
1891	51199	1
1891	9131	1
1891	5163	1
1891	152185	1
1891	847	1
1891	5830	1
1891	80184	1
1891	3098	1
1891	9367	1
1891	145508	1
1891	55291	1
1891	9851	1
1891	9662	1
1891	56993	1
1891	8766	1
1891	6341	1
1891	9804	1
1891	94081	1
1891	55848	1
114928	5764	1
114928	11075	1
114928	7295	1
114928	22980	1
114928	27342	1
114928	9459	1
114928	23503	1
114928	79843	1
114928	23544	1
114928	9238	1
114928	9256	1
55660	3556	1
55660	9463	1
55660	29978	1
55660	5211	1
55660	221935	1
55660	23352	1
55660	55252	1
55660	23002	1
55660	1729	1
55660	26036	1
55660	55596	1
55660	11100	1
55660	51755	1
55660	114793	1
55660	10486	1
55660	10564	1
55660	5792	1
55660	3315	1
55660	70	1
55660	9584	1
55660	56893	1
55660	7917	1
55660	2130	1
55660	3093	1
55660	6386	1
55660	91010	1
55660	7414	1
55660	84557	1
55660	6651	1
55660	57620	1
55660	752	1
55660	8621	1
3837	5764	1
3837	23633	1
3837	5501	1
3837	5500	1
3837	5901	1
3837	4000	1
3837	9972	1
3837	3839	1
3837	1130	1
3837	57122	1
29117	4747	1
29117	11100	1
29117	6176	1
29117	5050	1
29117	5717	1
29117	1855	1
29117	23543	1
29117	8350	1
29117	5783	1
29117	4599	1
4747	9463	1
4747	2801	1
4747	23028	1
4747	55755	1
4747	3866	1
4747	2670	1
4747	3875	1
4747	23043	1
4747	9659	1
4747	7248	1
4747	23281	1
4747	5901	1
4747	5585	1
4747	3801	1
4747	3860	1
4747	26051	1
4747	152206	1
4747	4741	1
4747	8898	1
5764	5802	1
5764	6261	1
5764	2932	1
5764	56893	1
5764	5708	1
5764	6176	1
5764	7917	1
5764	11051	1
5764	10399	1
5764	5515	1
5764	5717	1
5764	54622	1
5764	509	1
5764	55755	1
5764	51726	1
5764	55186	1
5764	2819	1
5764	2950	1
5764	65080	1
5764	9638	1
5764	78987	1
5764	546	1
5764	1008	1
5764	1345	1
5764	23654	1
5764	7159	1
5764	79020	1
5764	9238	1
5764	444	1
5764	8665	1
5764	832	1
5764	6745	1
5764	9804	1
5764	785	1
5764	84141	1
10980	2010	1
10980	10987	1
10980	5211	1
10980	5594	1
10980	2534	1
10980	5050	1
10980	5717	1
10980	3163	1
10980	2079	1
10980	8575	1
10980	7083	1
10980	78987	1
10980	1008	1
10980	55512	1
10980	5660	1
10980	9796	1
10980	26100	1
10980	6513	1
10980	2033	1
10980	5728	1
10980	310	1
10980	301	1
10980	53358	1
10980	463	1
10980	5873	1
10980	51138	1
10980	55700	1
10980	6138	1
10980	9377	1
10980	79641	1
10980	9839	1
4738	9039	1
4738	9040	1
4738	7322	1
4738	55611	1
4738	8452	1
4738	8883	1
4738	8345	1
4738	51667	1
4738	7347	1
4738	7345	1
3306	5708	1
3306	3312	1
3306	2130	1
3306	10808	1
3306	5204	1
3306	10055	1
3306	636	1
3306	80755	1
80347	4067	1
80347	54474	1
80347	6714	1
80347	64219	1
1399	3643	1
1399	867	1
1399	3911	1
1399	5594	1
1399	6654	1
1399	5747	1
1399	5781	1
1399	10657	1
1399	613	1
1399	22981	1
1399	5706	1
1399	59338	1
1399	3055	1
1399	2321	1
1399	85358	1
1399	3778	1
1399	6160	1
1399	4000	1
1399	636	1
1399	5156	1
1399	23328	1
1399	4853	1
1399	23371	1
1399	7525	1
1399	4957	1
1399	316	1
1399	9870	1
1399	8495	1
1399	9859	1
1399	8425	1
1398	3643	1
1398	50807	1
1398	867	1
1398	1009	1
1398	5499	1
1398	2906	1
1398	6655	1
1398	6654	1
1398	5747	1
1398	9738	1
1398	10236	1
1398	5049	1
1398	22927	1
1398	5478	1
1398	29888	1
1398	1952	1
1398	23136	1
1398	23157	1
1398	5706	1
1398	5700	1
1398	22941	1
1398	5566	1
1398	80852	1
1398	3791	1
1398	2321	1
1398	6714	1
1398	85358	1
1398	27	1
1398	1271	1
1398	11248	1
1398	114784	1
1398	1795	1
1398	445815	1
1398	23114	1
1398	2550	1
1398	23013	1
1398	5599	1
1398	2098	1
1398	3815	1
1398	9826	1
1398	7159	1
1398	4000	1
1398	6776	1
1398	9229	1
1398	5156	1
1398	3927	1
1398	266553	1
1398	23328	1
1398	10507	1
1398	57532	1
1398	55748	1
1398	4957	1
1398	55697	1
1398	56895	1
1398	7514	1
1398	57716	1
1398	145508	1
1398	6936	1
1398	102	1
1398	9472	1
1398	8495	1
1398	54443	1
1398	9784	1
1398	84726	1
1398	8724	1
1398	57187	1
1398	8853	1
1398	8506	1
1398	9757	1
1398	18	1
1398	8601	1
1398	56138	1
1398	6000	1
1398	84932	1
1398	51493	1
1398	84790	1
1398	84940	1
4217	2810	1
4217	355	1
4217	23327	1
4217	5536	1
4217	408	1
4217	5781	1
4217	4809	1
4217	23162	1
4217	51160	1
4217	7165	1
4217	2033	1
4217	4155	1
4217	9748	1
4217	7295	1
4217	5534	1
4217	5606	1
4217	6885	1
4217	153090	1
4217	6794	1
4217	2944	1
4217	9064	1
4217	8239	1
4217	6416	1
2810	9759	1
2810	5576	1
2810	4140	1
2810	572	1
2810	120892	1
2810	117177	1
2810	9185	1
1627	70	1
1627	2273	1
1627	11051	1
1627	81631	1
1627	11165	1
1627	2697	1
1627	7178	1
1627	5728	1
1627	7323	1
1627	4232	1
1627	90850	1
1627	25836	1
1627	9910	1
1627	9455	1
2010	1499	1
2010	5720	1
2010	6194	1
2010	2130	1
2010	57144	1
2010	286	1
2010	6714	1
2010	3845	1
2010	8350	1
2010	4000	1
2010	821	1
2010	64147	1
2010	5966	1
2010	1312	1
2010	80342	1
2010	199953	1
2010	93380	1
2010	493856	1
2010	51075	1
2010	54923	1
2010	114801	1
2010	9217	1
2010	60370	1
2010	8815	1
2010	9367	1
2010	132884	1
2010	63891	1
2010	56993	1
2010	3916	1
2010	8766	1
2010	51651	1
2010	113201	1
2010	9774	1
2010	345079	1
2194	2130	1
2194	4000	1
2194	847	1
355	1499	1
355	1915	1
355	55183	1
355	7917	1
355	3183	1
355	10016	1
355	5599	1
355	5578	1
355	5783	1
355	5906	1
355	80331	1
355	23197	1
355	81542	1
34	5163	1
34	3329	1
34	25953	1
34	2109	1
1174	9463	1
1174	162	1
3643	5335	1
3643	5793	1
3643	5787	1
3643	5795	1
3643	5781	1
3643	10273	1
3643	8878	1
3643	4893	1
3643	10492	1
3643	3845	1
3643	1445	1
3643	10818	1
3643	3881	1
5335	50807	1
5335	2048	1
5335	867	1
5335	5795	1
5335	6261	1
5335	23394	1
5335	5336	1
5335	6655	1
5335	6654	1
5335	5747	1
5335	10657	1
5335	1915	1
5335	22941	1
5335	8497	1
5335	3055	1
5335	2321	1
5335	2043	1
5335	4134	1
5335	85358	1
5335	27	1
5335	114784	1
5335	6137	1
5335	445815	1
5335	23013	1
5335	10427	1
5335	462	1
5335	3815	1
5335	9826	1
5335	5903	1
5335	2263	1
5335	9229	1
5335	5156	1
5335	6794	1
5335	56165	1
5335	7222	1
5335	9784	1
5335	9793	1
5335	8853	1
5335	6000	1
5335	8288	1
2017	50807	1
2017	10188	1
2017	4638	1
2017	70	1
2017	6133	1
2017	22941	1
2017	5062	1
2017	6714	1
2017	51199	1
2017	4155	1
2017	22919	1
2017	8976	1
2017	4000	1
2017	636	1
2017	3737	1
2017	340527	1
2017	2245	1
28988	70	1
28988	1783	1
28988	23242	1
28988	2533	1
28988	636	1
28988	51143	1
28988	7535	1
28988	2245	1
28988	102	1
50807	23607	1
50807	324	1
50807	91404	1
50807	2534	1
50807	5747	1
50807	51429	1
50807	2804	1
50807	11252	1
50807	8027	1
50807	3055	1
50807	55763	1
50807	9659	1
50807	6714	1
50807	51637	1
50807	10049	1
50807	7430	1
50807	56254	1
50807	2185	1
50807	9181	1
50807	55075	1
50807	6418	1
50807	51434	1
50807	8853	1
50807	9185	1
50807	23616	1
23390	10458	1
23390	161742	1
23390	10494	1
23390	2801	1
23390	22938	1
23390	3635	1
23390	10163	1
23390	1915	1
23390	60626	1
23390	311	1
23390	10419	1
23390	6429	1
23390	127703	1
23390	1453	1
23390	1386	1
23390	3845	1
23390	8350	1
23390	56957	1
23390	5908	1
23390	8675	1
23390	2931	1
23390	196403	1
23390	3093	1
23390	51466	1
23390	1267	1
23390	85458	1
23390	10120	1
23390	118	1
23390	2823	1
23390	129285	1
23390	5529	1
23390	56254	1
23390	26286	1
23390	3927	1
23390	266553	1
23390	54828	1
23390	200734	1
23390	116442	1
23390	23023	1
23390	10529	1
23390	22921	1
23390	10690	1
23390	55748	1
23390	4957	1
23390	57715	1
23390	58473	1
23390	5119	1
23390	3145	1
23390	6507	1
23390	80331	1
23390	7873	1
23390	8345	1
23390	54821	1
23390	5144	1
23390	55193	1
23390	3872	1
23390	26098	1
23390	253943	1
23390	50808	1
23390	25941	1
23390	8968	1
23390	51059	1
23390	91833	1
23390	25880	1
23390	55515	1
23390	83447	1
23390	83548	1
23390	9783	1
2045	4301	1
2045	9463	1
2045	4893	1
2045	6386	1
2045	2782	1
2045	64419	1
2045	84557	1
2045	23426	1
2048	4301	1
2048	9463	1
2048	1948	1
2048	6714	1
2048	2043	1
2048	27	1
2048	25793	1
2048	64419	1
2048	23426	1
2051	4301	1
2051	10419	1
2051	60491	1
2051	5966	1
2051	64757	1
2049	4301	1
2049	2632	1
2049	4798	1
2049	25793	1
2049	3241	1
9379	4301	1
9379	10207	1
9379	7074	1
9379	57524	1
9379	8573	1
9369	4301	1
9369	8573	1
9369	80331	1
4301	22800	1
4301	5216	1
4301	613	1
4301	6714	1
4301	3845	1
4301	9378	1
4301	5818	1
4301	5909	1
4301	5906	1
4301	9610	1
3556	5789	1
3556	54472	1
10987	10399	1
10987	5498	1
10987	10658	1
10987	4137	1
10987	7158	1
10987	5605	1
10987	10048	1
10987	472	1
10987	5501	1
10987	85358	1
10987	7001	1
10987	8454	1
10987	5587	1
10987	775	1
10987	4215	1
10987	4208	1
10987	8904	1
10987	55738	1
10987	7295	1
10987	6885	1
10987	3927	1
10987	4282	1
10987	8453	1
10987	2150	1
10987	7153	1
10987	8451	1
10987	9097	1
10987	7345	1
10987	8682	1
10987	8895	1
10987	51250	1
10987	8455	1
10458	1612	1
10458	1729	1
10458	5786	1
10458	5791	1
10458	998	1
10458	70	1
10458	5879	1
10458	23028	1
10458	2059	1
10458	4893	1
10458	57142	1
10458	50944	1
10458	22941	1
10458	9223	1
10458	51199	1
10458	3845	1
10458	575	1
10458	7159	1
10458	6733	1
10458	8976	1
10458	2332	1
10458	5108	1
10458	2011	1
10458	8175	1
10458	154043	1
10458	64130	1
10458	4898	1
10458	3009	1
10458	3916	1
10458	83715	1
10458	23096	1
10458	8936	1
10458	9045	1
1612	5315	1
1612	9158	1
1612	5594	1
1612	808	1
1612	801	1
1612	51429	1
1612	5515	1
1612	10273	1
1612	11170	1
1612	3983	1
1612	10016	1
1612	8678	1
1612	5525	1
1612	5518	1
1612	5595	1
1612	51422	1
1612	81488	1
1612	56924	1
1612	8926	1
1612	10383	1
1612	146223	1
1612	9532	1
1612	55421	1
1612	57606	1
1612	103910	1
1612	25977	1
1612	64168	1
1612	7535	1
1612	10411	1
1612	10235	1
1612	10525	1
1612	8345	1
1612	4076	1
1612	65244	1
1612	51474	1
1612	55844	1
1612	285172	1
1612	57410	1
1612	94274	1
1612	79634	1
1612	5121	1
1612	51313	1
23405	8575	1
23405	27161	1
23405	103	1
23405	5565	1
23405	9972	1
4478	4893	1
4478	3845	1
4478	7248	1
4478	4606	1
4478	6336	1
4478	120892	1
4478	7430	1
4478	9448	1
4478	9368	1
1499	867	1
1499	324	1
1499	23513	1
1499	5793	1
1499	5787	1
1499	5795	1
1499	9821	1
1499	2534	1
1499	2932	1
1499	5601	1
1499	10273	1
1499	3728	1
1499	2521	1
1499	4893	1
1499	1855	1
1499	79577	1
1499	1454	1
1499	2033	1
1499	9223	1
1499	7337	1
1499	5582	1
1499	7874	1
1499	2321	1
1499	6714	1
1499	3845	1
1499	5599	1
1499	6597	1
1499	2931	1
1499	6500	1
1499	4846	1
1499	9743	1
1499	154796	1
1499	5783	1
1499	54585	1
1499	3094	1
1499	10075	1
1499	10297	1
1499	10565	1
1499	29119	1
1499	81	1
1499	29966	1
1499	6907	1
1499	4040	1
1499	56288	1
1499	51592	1
1499	5754	1
1499	7153	1
1499	145508	1
1499	30851	1
1499	3916	1
1499	607	1
10469	1781	1
10469	51199	1
10469	9131	1
10469	5163	1
10469	3329	1
10469	7430	1
10469	1327	1
10469	114327	1
10469	9367	1
10469	7846	1
10469	16	1
10469	8766	1
10469	94081	1
10469	4978	1
22800	5910	1
22800	9610	1
5315	274	1
5315	5594	1
5315	7083	1
5315	2130	1
5315	5300	1
5315	55577	1
5315	8350	1
5315	5908	1
5315	5595	1
5315	10395	1
5315	310	1
5315	4008	1
5315	2027	1
5315	93145	1
5315	8968	1
9463	1947	1
9463	22871	1
9463	22938	1
9463	9759	1
9463	6711	1
9463	10142	1
9463	5682	1
9463	56893	1
9463	5050	1
9463	5601	1
9463	26135	1
9463	22924	1
9463	79577	1
9463	8907	1
9463	1731	1
9463	55885	1
9463	10921	1
9463	23204	1
9463	51760	1
9463	2917	1
9463	6531	1
9463	2893	1
9463	55914	1
9463	57555	1
9463	26278	1
9463	23152	1
9463	5582	1
9463	7874	1
9463	54550	1
9463	81565	1
9463	1948	1
9463	208	1
9463	26146	1
9463	5037	1
9463	57132	1
9463	3093	1
9463	64926	1
9463	2332	1
9463	5585	1
9463	23479	1
9463	54793	1
9463	2898	1
9463	5578	1
9463	7247	1
9463	30846	1
9463	56904	1
9463	58494	1
9463	83700	1
9463	5818	1
9463	5534	1
9463	221184	1
9463	282991	1
9463	10933	1
9463	81892	1
9463	54585	1
9463	1656	1
9463	26578	1
9463	7525	1
9463	143884	1
9463	5966	1
9463	8664	1
9463	53615	1
9463	1984	1
9463	27124	1
9463	10290	1
9463	55337	1
9463	51256	1
9463	27343	1
9463	9852	1
9463	80184	1
9463	463	1
9463	27132	1
9463	11178	1
9463	6627	1
9463	7458	1
9463	5983	1
9463	23762	1
9463	54676	1
9463	2239	1
9463	23244	1
9463	3608	1
9463	93974	1
9463	144100	1
9463	9610	1
9463	7171	1
9463	3145	1
9463	55105	1
9463	84313	1
9463	55075	1
9463	9141	1
9463	221424	1
9463	60370	1
9463	2913	1
9463	7110	1
9463	2897	1
9463	9775	1
9463	53353	1
9463	9783	1
9463	9847	1
1947	4893	1
1947	8440	1
1947	6714	1
1947	3845	1
1947	5783	1
1947	6386	1
1947	8452	1
1947	23426	1
1947	80331	1
9693	25843	1
9693	4509	1
9693	5906	1
9693	3009	1
163	6453	1
163	114793	1
163	324	1
163	3315	1
163	408	1
163	293	1
163	3092	1
163	8907	1
163	27229	1
163	23396	1
163	25959	1
163	129807	1
163	2969	1
163	4957	1
163	25977	1
163	27125	1
163	10411	1
163	80331	1
163	1175	1
163	145508	1
163	22930	1
163	9550	1
4297	4869	1
4297	2130	1
4297	8350	1
4297	6137	1
4297	3020	1
4297	6418	1
4297	8339	1
4297	54499	1
4297	6840	1
4297	8968	1
4297	908	1
274	26036	1
274	5789	1
274	26354	1
274	1523	1
274	6262	1
274	6654	1
274	2273	1
274	23558	1
274	26060	1
274	4137	1
274	6249	1
274	5688	1
274	6812	1
274	3655	1
274	5903	1
274	23224	1
274	83737	1
274	26750	1
274	166647	1
274	6132	1
274	23347	1
274	8813	1
274	8871	1
274	8723	1
274	9849	1
274	9185	1
274	53917	1
6453	867	1
6453	23647	1
6453	3848	1
6453	27131	1
6453	998	1
6453	6654	1
6453	5781	1
6453	1915	1
6453	7083	1
6453	1783	1
6453	3092	1
6453	4646	1
6453	6601	1
6453	51729	1
6453	7461	1
